userID,productID,id,brand,categories,colors,count,dateAdded,dateUpdated,descriptions,dimension,ean,features,imageURLs,keys,manufacturer,manufacturerNumber,merchants,name,prices.amountMin,prices.amountMax,prices.condition,prices.currency,prices.dateAdded,prices.dateSeen,prices.isSale,prices.merchant,prices.offer,prices.shipping,prices.sourceURLs,reviews,sizes,skus,sourceURLs,upc,ratings,timestamp
A1ZKE84PVHR3N9,AVpe7AKh1cnluZ0-Z4x_,9788071813,PROTONIC,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel","BLACK A,NAVY A",,2016-05-18T03:09:19Z,2016-09-04T15:06:53Z,"[{""dateSeen"":[""2016-06-20T01:53:46Z""],""sourceURLs"":[""http://www.ebay.com/itm/Mens-Sports-Jogging-Bottoms-Poly-Joggers-Exercise-Gym-Tracksuit-Jog-Pants-M-XXL-/111711941913?var=&hash=item1a028cf519:m:mXPb1LyJb8TPxyNl0LFR8CQ""],""value"":""Mens Sports Jogging Bottoms Poly Joggers Exercise Gym Tracksuit Jog Pants M-XXL in Clothing, Shoes & Accessories, Men's Clothing, Athletic Apparel | eBay""},{""dateSeen"":[""2016-09-04T15:06:53Z""],""sourceURLs"":[""http://www.ebay.com/itm/Mens-Sports-Jogging-Bottoms-Poly-Joggers-Exercise-Gym-Tracksuit-Jog-Pants-M-6XL-/111711941913?var=&hash=item1a028cf519:m:mXPb1LyJb8TPxyNl0LFR8CQ""],""value"":""Mens Sports Jogging Bottoms Poly Joggers Exercise Gym Tracksuit Jog Pants M-6XL in Clothing, Shoes & Accessories, Men's Clothing, Athletic Apparel | eBay""}]",,,"[{""key"":""Style"",""value"":[""Joggers""]},{""key"":""Material"",""value"":[""Polyester""]},{""key"":""Main Colour"",""value"":[""Black Navy""]},{""key"":""Type"",""value"":[""Tracksuit Bottoms""]},{""key"":""Exact Material"",""value"":[""100% Polyester""]},{""key"":""Condition"",""value"":[""New with tags""]}]","http://i.ebayimg.com/images/g/n0sAAOSwPcVVmmWQ/s-l300.jpg,http://i.ebayimg.com/images/g/n0sAAOSwPcVVmmWQ/s-l64.jpg,http://i.ebayimg.com/images/g/wnMAAOSwHnFVmmRe/s-l64.jpg,http://i.ebayimg.com/images/g/uk8AAOSw~gRVmmRo/s-l64.jpg",menssportsjoggingbottomspolyjoggersexercisegymtracksuitjogpantsm6xl/111711941913,,Does Not Apply,"[{""dateSeen"":[""2016-09-03T00:00:00Z""],""name"":""Stylemixxuk - Ebay.com""}]",Mens Sports Jogging Bottoms Poly Joggers Exercise Gym Tracksuit Jog Pants M-6xl,7.99,7.99,New with tags,GBP,2016-05-18T03:09:19Z,2016-05-18T03:09:19Z,FALSE,stylemixxuk - Ebay.com,,GBP 14.99,http://www.ebay.com/itm/Mens-Sports-Jogging-Bottoms-Poly-Joggers-Exercise-Gym-Tracksuit-Jog-Pants-M-6XL-/111711941913?var=&hash=item1a028cf519:m:mXPb1LyJb8TPxyNl0LFR8CQ,,,"[{""sourceURLs"":[""http://www.ebay.com/itm/Mens-Sports-Jogging-Bottoms-Poly-Joggers-Exercise-Gym-Tracksuit-Jog-Pants-M-6XL-/111711941913?var=&hash=item1a028cf519:m:mXPb1LyJb8TPxyNl0LFR8CQ""],""value"":""111711941913""}]",http://www.ebay.com/itm/Mens-Sports-Jogging-Bottoms-Poly-Joggers-Exercise-Gym-Tracksuit-Jog-Pants-M-6XL-/111711941913?var=&hash=item1a028cf519:m:mXPb1LyJb8TPxyNl0LFR8CQ,,5,1356480000
AIQMY3PN8ZF9,AVpfBkaEilAPnD_xTSIw,9788071813,Creative Recreation,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,,2015-11-09T13:00:29Z,2016-02-21T01:32:42Z,,,8.84E+11,"[{""key"":""Shipping Weight (in pounds)"",""value"":[""3.0""]}]",http://i5.walmartimages.com/dfw/dce07b8c-7688/k2-_ca358b28-ca03-4d3b-93a2-35264c92aa7a.v1.jpg,"88,35,93,05,66,36,08,80,00,00,00,000",,,"[{""dateSeen"":[""2015-11-09T13:00:29Z""],""name"":""Virtual Exchanges Inc""}]","Creative Recreation Mens Ponti Fashion Sneaker, White, Us 9.5",130,130,new,USD,2015-11-09T13:00:29Z,2016-02-16T00:00:00Z,FALSE,Virtual Exchanges Inc - Walmart.com,,,http://www.walmart.com/ip/Creative-Recreation-Mens-Ponti-Fashion-Sneaker-White-US-9.5/46624241,,,,http://www.walmart.com/ip/Creative-Recreation-Mens-Ponti-Fashion-Sneaker-White-US-9.5/46624241,8.84E+11,5,1362355200
A28PWHLR92QPQS,AVpfBkaEilAPnD_xTSIw,9788071813,Creative Recreation,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,,2015-11-09T13:00:29Z,2016-02-21T01:32:42Z,,,8.84E+11,"[{""key"":""Shipping Weight (in pounds)"",""value"":[""3.0""]}]",http://i5.walmartimages.com/dfw/dce07b8c-7688/k2-_ca358b28-ca03-4d3b-93a2-35264c92aa7a.v1.jpg,"88,35,93,05,66,36,08,80,00,00,00,000",,,"[{""dateSeen"":[""2015-11-09T13:00:29Z""],""name"":""Virtual Exchanges Inc""}]","Creative Recreation Mens Ponti Fashion Sneaker, White, Us 9.5",59.95,59.95,new,USD,2015-11-09T13:00:29Z,2016-02-16T00:00:00Z,TRUE,Virtual Exchanges Inc - Walmart.com,REDUCEDUSD 70.05,,http://www.walmart.com/ip/Creative-Recreation-Mens-Ponti-Fashion-Sneaker-White-US-9.5/46624241,,,,http://www.walmart.com/ip/Creative-Recreation-Mens-Ponti-Fashion-Sneaker-White-US-9.5/46624241,8.84E+11,5,1361232000
A27XYPIP5FQUZT,AVpfGXXoilAPnD_xU7hQ,9788071813,Kinco,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,,2016-03-30T22:45:55Z,2016-04-06T01:00:47Z,,1 in x 1 in x 1 in,,,http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_14793376224?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F10151125%2Fprod_6967384630%3Fsrc%3Dhttp%253A%252F%252Fwww.etailsuperstore.com%252Fess_images%252F516wQH1fC8L.jpg%26d%3D4e6a97177c3cf6b857037dfda8200c3b82dc7d43&d=20950e6b3fa5061c59f18806ed25191e551e246d,"kinco/aa298986,kinco94waunlinedgrainpigskinleatherdriversgloveworkmediumgoldenpackof6pairs/spm14121938924",,AA298986,,Kinco 94wa Unlined Grain Pigskin Leather Drivers Glove Work Medium Golden (pack of 6 Pairs),101.38,101.38,,USD,2016-03-30T22:45:55Z,2016-03-31T00:00:00Z,TRUE,Bigsales,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,,,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""SPM14121938924""}]","http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/SPM14121938924?site=sears",,5,1369612800
A2TV0VZJI1ZD33,AVpfGXXoilAPnD_xU7hQ,9788071813,Kinco,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,,2016-03-30T22:45:55Z,2016-04-06T01:00:47Z,,1 in x 1 in x 1 in,,,http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_14793376224?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F10151125%2Fprod_6967384630%3Fsrc%3Dhttp%253A%252F%252Fwww.etailsuperstore.com%252Fess_images%252F516wQH1fC8L.jpg%26d%3D4e6a97177c3cf6b857037dfda8200c3b82dc7d43&d=20950e6b3fa5061c59f18806ed25191e551e246d,"kinco/aa298986,kinco94waunlinedgrainpigskinleatherdriversgloveworkmediumgoldenpackof6pairs/spm14121938924",,AA298986,,Kinco 94wa Unlined Grain Pigskin Leather Drivers Glove Work Medium Golden (pack of 6 Pairs),102.38,102.38,,USD,2016-03-30T22:45:55Z,2016-03-31T00:00:00Z,FALSE,Bigsales,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,,,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""SPM14121938924""}]","http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14121938924&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/SPM14121938924?site=sears",,5,1363651200
A3374Z6CYWF8YK,AVpfOZJC1cnluZ0-gjxu,9788071813,Gucci,"Women's Accessories,Men's Accessories,Clothing, Shoes & Accessories,Fashion Eyewear/Clear Glasses,Sunglasses,Sunglasses & Fashion Eyewear",Clear,,2016-04-30T05:25:31Z,2016-05-11T07:45:53Z,,,7.99E+11,"[{""key"":""Country/Region of Manufacture"",""value"":[""Italy""]},{""key"":""Condition"",""value"":[""New without tags""]},{""key"":""MPN"",""value"":[""Does Not Apply""]},{""key"":""Frame Color"",""value"":[""Clear""]}]",http://i.ebayimg.com/images/g/6XcAAOSwGYVXCWNa/s-l300.jpg,"originalgucci3720sclearunisexaviatorsunglassesnew/152061126586,798578468154,0798578468154",,Does Not Apply,"[{""dateSeen"":[""2016-05-09T00:00:00Z""],""name"":""Jmdepot - Ebay.com""}]","Original Gucci 3720/s Clear. Unisex,aviator Sunglasses! New!",110,110,New without tags,USD,2016-04-30T05:25:31Z,2016-05-09T00:00:00Z,FALSE,,winning bid,FREE,http://www.ebay.com/itm/Original-Gucci-3720-S-Clear-Unisex-Aviator-Sunglasses-New-/152061126586?hash=item23678ca7ba:g:6XcAAOSwGYVXCWNa,,,"[{""sourceURLs"":[""http://www.ebay.com/itm/Original-Gucci-3720-S-Clear-Unisex-Aviator-Sunglasses-New-/152061126586?hash=item23678ca7ba:g:6XcAAOSwGYVXCWNa""],""value"":""152061126586""}]",http://www.ebay.com/itm/Original-Gucci-3720-S-Clear-Unisex-Aviator-Sunglasses-New-/152061126586?hash=item23678ca7ba:g:6XcAAOSwGYVXCWNa,7.99E+11,5,1359417600
A1O8JBGRANCVEO,AVpfRQGl1cnluZ0-hf8O,9788071848,Serengeti,"Clothing, Shoes, Accessories,Men's Sunglasses,Women's Sunglasses",Green,,2016-02-14T11:22:45Z,2016-02-14T11:22:45Z,,,7.27E+11,"[{""key"":""Condition"",""value"":[""New with tags""]}]","http://i.ebayimg.com/00/s/MzcyWDY2OQ==/z/hAsAAOSwstxU~Vo~/$_10.JPG,http://i.ebayimg.com/00/s/NjY3WDEwMDA=/z/dFYAAOSwrklU~VpF/$_10.JPG","serengetieyewearsunglasseslevanto7588shinygunmetalw555nmpolarized/171712619730,726644076606,0726644076606",,,"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Savvy-lifestyle - Ebay.com""}]",Serengeti Eyewear Sunglasses Levanto 7588 Shiny Gunmetal W/555nm Polarized,319,319,New with tags,AUD,2016-02-14T11:22:45Z,2016-02-12T00:00:00Z,FALSE,,,AUD 35.00,http://www.ebay.com.au/itm/Serengeti-Eyewear-Sunglasses-Levanto-7588-Shiny-Gunmetal-W-555nm-Polarized-/171712619730?hash=item27fadea4d2:g:hAsAAOSwstxU~Vo~,,,"[{""sourceURLs"":[""http://www.ebay.com.au/itm/Serengeti-Eyewear-Sunglasses-Levanto-7588-Shiny-Gunmetal-W-555nm-Polarized-/171712619730?hash=item27fadea4d2:g:hAsAAOSwstxU~Vo~""],""value"":""171712619730""}]",http://www.ebay.com.au/itm/Serengeti-Eyewear-Sunglasses-Levanto-7588-Shiny-Gunmetal-W-555nm-Polarized-/171712619730?hash=item27fadea4d2:g:hAsAAOSwstxU~Vo~,7.27E+11,2,1355443200
AA75INOMAHULX,AVpfObpYLJeJML435Csr,9788071856,Covington,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,,2016-03-11T23:02:47Z,2016-03-29T05:10:02Z,,1 in x 6 in x 6 in,98593211583,"[{""key"":""Style"",""value"":[""Socks""]},{""key"":""Fit"",""value"":[""Men's""]},{""key"":""Type"",""value"":[""Crew & tube""]},{""key"":""Color"",""value"":[""Multi-color""]},{""key"":""Fabrication"",""value"":[""Knit""]},{""key"":""Occasion"",""value"":[""Casual""]},{""key"":""Material"",""value"":[""Cotton blend""]},{""key"":""Size"",""value"":[""10-13""]}]",,"covingtonmens5pairscrewsocks/03396992000,covington/656004995,0098593211583,098593211583",,656004-995,,Covington Men's 5-pairs Crew Socks,10,10,,USD,2016-03-11T23:02:47Z,2016-03-23T00:00:00Z,FALSE,Sears,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153,"[{""date"":""2015-07-10T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-11T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""THe socks are bundled together nicely and feel very soft and comforable. They are washed a couple of times now ans remain just as new. Good quality."",""title"":""Socks"",""username"":""Backagain""},{""date"":""2016-01-04T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-21T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""Really good fit and style, he said."",""title"":""My husband loves these!"",""username"":""tvs50xl1""}]",,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""03396992000""}]","http://www.sears.com/content/pdp/config/products/v1/products/03396992000P?site=sears,http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",98593211583,5,1398470400
A1RFITZDNVIA0T,AVpfObpYLJeJML435Csr,9788072097,Covington,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,,2016-03-11T23:02:47Z,2016-03-29T05:10:02Z,,1 in x 6 in x 6 in,98593211583,"[{""key"":""Style"",""value"":[""Socks""]},{""key"":""Fit"",""value"":[""Men's""]},{""key"":""Type"",""value"":[""Crew & tube""]},{""key"":""Color"",""value"":[""Multi-color""]},{""key"":""Fabrication"",""value"":[""Knit""]},{""key"":""Occasion"",""value"":[""Casual""]},{""key"":""Material"",""value"":[""Cotton blend""]},{""key"":""Size"",""value"":[""10-13""]}]",,"covingtonmens5pairscrewsocks/03396992000,covington/656004995,0098593211583,098593211583",,656004-995,,Covington Men's 5-pairs Crew Socks,6,6,,USD,2016-03-11T23:02:47Z,2016-03-23T00:00:00Z,TRUE,Sears,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153,"[{""date"":""2015-07-10T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-11T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""THe socks are bundled together nicely and feel very soft and comforable. They are washed a couple of times now ans remain just as new. Good quality."",""title"":""Socks"",""username"":""Backagain""},{""date"":""2016-01-04T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-21T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""Really good fit and style, he said."",""title"":""My husband loves these!"",""username"":""tvs50xl1""}]",,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""03396992000""}]","http://www.sears.com/content/pdp/config/products/v1/products/03396992000P?site=sears,http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",98593211583,5,1388707200
A5GI8R9A9IFV3,AVpfObpYLJeJML435Csr,9788072097,Covington,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,,2016-03-11T23:02:47Z,2016-03-29T05:10:02Z,,1 in x 6 in x 6 in,98593211583,"[{""key"":""Style"",""value"":[""Socks""]},{""key"":""Fit"",""value"":[""Men's""]},{""key"":""Type"",""value"":[""Crew & tube""]},{""key"":""Color"",""value"":[""Multi-color""]},{""key"":""Fabrication"",""value"":[""Knit""]},{""key"":""Occasion"",""value"":[""Casual""]},{""key"":""Material"",""value"":[""Cotton blend""]},{""key"":""Size"",""value"":[""10-13""]}]",,"covingtonmens5pairscrewsocks/03396992000,covington/656004995,0098593211583,098593211583",,656004-995,,Covington Men's 5-pairs Crew Socks,5.1,5.1,,USD,2016-03-11T23:02:47Z,2016-03-16T00:00:00Z,TRUE,Sears,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153,"[{""date"":""2015-07-10T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-11T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""THe socks are bundled together nicely and feel very soft and comforable. They are washed a couple of times now ans remain just as new. Good quality."",""title"":""Socks"",""username"":""Backagain""},{""date"":""2016-01-04T00:00:00Z"",""dateAdded"":""2016-03-11T23:02:47Z"",""dateSeen"":[""2016-03-21T00:00:00Z""],""rating"":5.0,""sourceURLs"":[""http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0""],""text"":""Really good fit and style, he said."",""title"":""My husband loves these!"",""username"":""tvs50xl1""}]",,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""03396992000""}]","http://www.sears.com/content/pdp/config/products/v1/products/03396992000P?site=sears,http://www.sears.com/content/pdp/ratings/single/search/Sears/03396992000P&targetType=product&limit=1000&offset=0,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=03396992000P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",98593211583,5,1358640000
A3LEGZWFK44DJ8,AVpfObz81cnluZ0-gkpX,9788072097,National Safety Apparel Inc,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,,2016-03-30T20:27:12Z,2016-04-05T21:47:12Z,,1 in x 1 in x 1 in,,,http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_14777899824?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F10151125%2Fprod_6630349830%3Fsrc%3Dhttp%253A%252F%252Fwww.etailsuperstore.com%252Fess_images%252F21JNT0CG7SL.jpg%26d%3D9d53546702aed8e54081257a85e40b341d190bd0&d=db89392607175c8833006c88327895bf8d4ee869,"nationalsafetyapparel/aa552134,nationalsafetyapparelblue12wristlengthcryogensafetygloves/spm14106477024",,AA552134,,National Safety Apparel Inc Blue 12 Wrist Length Cryogen Safety Gloves,227.26,227.26,,USD,2016-03-30T20:27:12Z,2016-03-31T00:00:00Z,TRUE,Bigsales,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,,,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""SPM14106477024""}]","http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/SPM14106477024?site=sears",,5,1352073600
A1VW4D5B59VZQW,AVpfObz81cnluZ0-gkpX,9788072097,National Safety Apparel Inc,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,,2016-03-30T20:27:12Z,2016-04-05T21:47:12Z,,1 in x 1 in x 1 in,,,http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_14777899824?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F10151125%2Fprod_6630349830%3Fsrc%3Dhttp%253A%252F%252Fwww.etailsuperstore.com%252Fess_images%252F21JNT0CG7SL.jpg%26d%3D9d53546702aed8e54081257a85e40b341d190bd0&d=db89392607175c8833006c88327895bf8d4ee869,"nationalsafetyapparel/aa552134,nationalsafetyapparelblue12wristlengthcryogensafetygloves/spm14106477024",,AA552134,,National Safety Apparel Inc Blue 12 Wrist Length Cryogen Safety Gloves,228.26,228.26,,USD,2016-03-30T20:27:12Z,2016-03-31T00:00:00Z,FALSE,Bigsales,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,,,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""SPM14106477024""}]","http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM14106477024&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/SPM14106477024?site=sears",,5,1399852800
A3VMD3B59TAB85,AVpfOcO7ilAPnD_xXmf2,9788072097,Dickies,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,,2016-04-30T08:57:35Z,2016-05-02T01:48:51Z,,,8.47E+11,"[{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Brand"",""value"":[""Dickies""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Color"",""value"":[""Brown""]},{""key"":""Shoe Width"",""value"":[""E""]}]",http://i5.walmartimages.com/dfw/dce07b8c-d85a/k2-_38926e18-6eed-41f5-aa66-832514efe253.v1.jpg,"84,72,23,03,81,71,08,40,00,00,00,000",,,"[{""dateSeen"":[""2016-04-30T08:57:35Z""],""name"":""Street Moda""}]",Dickies Sierra Men's Steel Toe Hiker Work Boots E Wide Width Leather Size 11,79.99,79.99,new,USD,2016-04-30T08:57:35Z,2016-04-29T00:00:00Z,FALSE,Street Moda - Walmart.com,,,http://www.walmart.com/ip/Dickies-Sierra-Men-s-Steel-Toe-Hiker-Work-Boots-E-Wide-Width-Leather-Size-11/50571660,,,,http://www.walmart.com/ip/Dickies-Sierra-Men-s-Steel-Toe-Hiker-Work-Boots-E-Wide-Width-Leather-Size-11/50571660,8.47E+11,5,1360540800
AM6TZU9POUAL,AVpfEVDhilAPnD_xUOsH,9788072097,Novelty Socks,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,,2016-03-11T23:04:47Z,2016-03-29T05:09:04Z,,1 in x 1 in x 1 in,,,"http://c.shld.net/rpx/i/s/pi/mp/21942/prod_4374456405?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F52000707%2Fimages%2F27569__1.jpg&d=0a19d7d957e0fdbf65ad2b89d3d10558777192a6,http://c.shld.net/rpx/i/s/pi/mp/21942/prod_4374456305?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F52000707%2Fimages%2F27569__2.jpg&d=4080be391a5833ee59792f2fd8f798ee365fe8cf","noveltysockstapatiocrewhotsaucemnc625whi/spm7826847705,noveltysocks/mnc625whi",,MNC625WHI,,Novelty Socks Tapatio Crew Hot Sauce Mnc625-whi,13.99,13.99,,USD,2016-03-11T23:04:47Z,2016-03-23T00:00:00Z,FALSE,Story Book Kids,,,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM7826847705&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,,,"[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM7826847705&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""SPM7826847705""}]","http://www.sears.com/content/pdp/config/products/v1/products/SPM7826847705?site=sears,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM7826847705&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153",,5,1369094400
